Wavelength,SRF,band_name,Sensor,GSD
1384,0.868634853,Cirrus,Sentinel 2A,60
1385,0.830744554,Cirrus,Sentinel 2A,60
1386,0.76452492,Cirrus,Sentinel 2A,60
1387,0.65530055,Cirrus,Sentinel 2A,60
1388,0.507853983,Cirrus,Sentinel 2A,60
1389,0.35145525,Cirrus,Sentinel 2A,60
1390,0.219307816,Cirrus,Sentinel 2A,60
1391,0.1274815,Cirrus,Sentinel 2A,60
1392,0.068371642,Cirrus,Sentinel 2A,60
1393,0.032620423,Cirrus,Sentinel 2A,60
1394,0.013687992,Cirrus,Sentinel 2A,60
1395,0.005499615,Cirrus,Sentinel 2A,60
1396,0.002399545,Cirrus,Sentinel 2A,60
1397,0.001125292,Cirrus,Sentinel 2A,60
1398,0.000545136,Cirrus,Sentinel 2A,60
1399,0.000350108,Cirrus,Sentinel 2A,60
1400,0.000176863,Cirrus,Sentinel 2A,60
1401,0.000218748,Cirrus,Sentinel 2A,60
1402,0.000196998,Cirrus,Sentinel 2A,60
1403,0.0001058,Cirrus,Sentinel 2A,60
1404,0.000059528,Cirrus,Sentinel 2A,60
1405,0.000051435,Cirrus,Sentinel 2A,60
1406,0.000061894,Cirrus,Sentinel 2A,60
1407,0.000056196,Cirrus,Sentinel 2A,60
1408,0.000039155,Cirrus,Sentinel 2A,60
1409,0.00003185,Cirrus,Sentinel 2A,60
1410,0.000121264,Cirrus,Sentinel 2A,60
1411,0.000108791,Cirrus,Sentinel 2A,60
1412,0.000025451,Cirrus,Sentinel 2A,60
1539,0.000006934,SWIR1,Sentinel 2A,20
1540,0.000006804,SWIR1,Sentinel 2A,20
1541,0.000008224,SWIR1,Sentinel 2A,20
1542,0.000028105,SWIR1,Sentinel 2A,20
1543,0.00003784,SWIR1,Sentinel 2A,20
1544,0.000090746,SWIR1,Sentinel 2A,20
1545,0.000147452,SWIR1,Sentinel 2A,20
1546,0.000251399,SWIR1,Sentinel 2A,20
1547,0.000480203,SWIR1,Sentinel 2A,20
1548,0.000569537,SWIR1,Sentinel 2A,20
1549,0.000662261,SWIR1,Sentinel 2A,20
1550,0.000910566,SWIR1,Sentinel 2A,20
1551,0.001166089,SWIR1,Sentinel 2A,20
1552,0.001684036,SWIR1,Sentinel 2A,20
1553,0.00245816,SWIR1,Sentinel 2A,20
1554,0.00356747,SWIR1,Sentinel 2A,20
1555,0.005345161,SWIR1,Sentinel 2A,20
1556,0.008317784,SWIR1,Sentinel 2A,20
1557,0.012628433,SWIR1,Sentinel 2A,20
1558,0.018996334,SWIR1,Sentinel 2A,20
1559,0.027780618,SWIR1,Sentinel 2A,20
1560,0.03958367,SWIR1,Sentinel 2A,20
1561,0.054865088,SWIR1,Sentinel 2A,20
1562,0.074929768,SWIR1,Sentinel 2A,20
1563,0.101069914,SWIR1,Sentinel 2A,20
1564,0.135475748,SWIR1,Sentinel 2A,20
1565,0.182597282,SWIR1,Sentinel 2A,20
1566,0.247275543,SWIR1,Sentinel 2A,20
1567,0.330736144,SWIR1,Sentinel 2A,20
1568,0.429690906,SWIR1,Sentinel 2A,20
1569,0.537634456,SWIR1,Sentinel 2A,20
1570,0.647173334,SWIR1,Sentinel 2A,20
1571,0.743528409,SWIR1,Sentinel 2A,20
1572,0.815215305,SWIR1,Sentinel 2A,20
1573,0.859201504,SWIR1,Sentinel 2A,20
1574,0.879668577,SWIR1,Sentinel 2A,20
1575,0.887029952,SWIR1,Sentinel 2A,20
1576,0.889097838,SWIR1,Sentinel 2A,20
1577,0.891416958,SWIR1,Sentinel 2A,20
1578,0.897586018,SWIR1,Sentinel 2A,20
1579,0.90663052,SWIR1,Sentinel 2A,20
1580,0.916528056,SWIR1,Sentinel 2A,20
1581,0.92657894,SWIR1,Sentinel 2A,20
1582,0.935322165,SWIR1,Sentinel 2A,20
1583,0.942393561,SWIR1,Sentinel 2A,20
1584,0.947506732,SWIR1,Sentinel 2A,20
1585,0.951415577,SWIR1,Sentinel 2A,20
1586,0.954254286,SWIR1,Sentinel 2A,20
1587,0.956429305,SWIR1,Sentinel 2A,20
1588,0.958205215,SWIR1,Sentinel 2A,20
1589,0.960687866,SWIR1,Sentinel 2A,20
1590,0.963480014,SWIR1,Sentinel 2A,20
1591,0.965796837,SWIR1,Sentinel 2A,20
1592,0.968180454,SWIR1,Sentinel 2A,20
1593,0.97101157,SWIR1,Sentinel 2A,20
1594,0.973379886,SWIR1,Sentinel 2A,20
1595,0.97591493,SWIR1,Sentinel 2A,20
1596,0.978581496,SWIR1,Sentinel 2A,20
1597,0.979877753,SWIR1,Sentinel 2A,20
1598,0.98058868,SWIR1,Sentinel 2A,20
1599,0.980912334,SWIR1,Sentinel 2A,20
1600,0.981411503,SWIR1,Sentinel 2A,20
1601,0.981243863,SWIR1,Sentinel 2A,20
1602,0.980705072,SWIR1,Sentinel 2A,20
1603,0.980376964,SWIR1,Sentinel 2A,20
1604,0.981066319,SWIR1,Sentinel 2A,20
1605,0.982735565,SWIR1,Sentinel 2A,20
1606,0.985121995,SWIR1,Sentinel 2A,20
1607,0.987806954,SWIR1,Sentinel 2A,20
1608,0.990375969,SWIR1,Sentinel 2A,20
1609,0.992015684,SWIR1,Sentinel 2A,20
1610,0.993287985,SWIR1,Sentinel 2A,20
1611,0.992536418,SWIR1,Sentinel 2A,20
1612,0.990404949,SWIR1,Sentinel 2A,20
1613,0.987128016,SWIR1,Sentinel 2A,20
1614,0.983502057,SWIR1,Sentinel 2A,20
1615,0.980022548,SWIR1,Sentinel 2A,20
1616,0.976174463,SWIR1,Sentinel 2A,20
1617,0.972568388,SWIR1,Sentinel 2A,20
1618,0.969828489,SWIR1,Sentinel 2A,20
1619,0.967709002,SWIR1,Sentinel 2A,20
1620,0.966371474,SWIR1,Sentinel 2A,20
1621,0.965848924,SWIR1,Sentinel 2A,20
1622,0.966050474,SWIR1,Sentinel 2A,20
1623,0.967426617,SWIR1,Sentinel 2A,20
1624,0.969869577,SWIR1,Sentinel 2A,20
1625,0.973463419,SWIR1,Sentinel 2A,20
1626,0.97868284,SWIR1,Sentinel 2A,20
1627,0.983472137,SWIR1,Sentinel 2A,20
1628,0.987635453,SWIR1,Sentinel 2A,20
1629,0.991875079,SWIR1,Sentinel 2A,20
1630,0.995476405,SWIR1,Sentinel 2A,20
1631,0.997586172,SWIR1,Sentinel 2A,20
1632,0.998568438,SWIR1,Sentinel 2A,20
1633,0.999327749,SWIR1,Sentinel 2A,20
1634,0.999234469,SWIR1,Sentinel 2A,20
1635,0.998803511,SWIR1,Sentinel 2A,20
1636,0.999110558,SWIR1,Sentinel 2A,20
1637,0.999729529,SWIR1,Sentinel 2A,20
1638,0.999744808,SWIR1,Sentinel 2A,20
1639,1,SWIR1,Sentinel 2A,20
1640,0.999814319,SWIR1,Sentinel 2A,20
1641,0.996693294,SWIR1,Sentinel 2A,20
1642,0.991619643,SWIR1,Sentinel 2A,20
1643,0.985701748,SWIR1,Sentinel 2A,20
1644,0.978569228,SWIR1,Sentinel 2A,20
1645,0.969902949,SWIR1,Sentinel 2A,20
1646,0.960896391,SWIR1,Sentinel 2A,20
1647,0.953286699,SWIR1,Sentinel 2A,20
1648,0.946546283,SWIR1,Sentinel 2A,20
1649,0.941712152,SWIR1,Sentinel 2A,20
1650,0.938586421,SWIR1,Sentinel 2A,20
1651,0.935489328,SWIR1,Sentinel 2A,20
1652,0.928113913,SWIR1,Sentinel 2A,20
1653,0.912102443,SWIR1,Sentinel 2A,20
1654,0.88059783,SWIR1,Sentinel 2A,20
1655,0.824980062,SWIR1,Sentinel 2A,20
1656,0.743118017,SWIR1,Sentinel 2A,20
1657,0.64189077,SWIR1,Sentinel 2A,20
1658,0.534002282,SWIR1,Sentinel 2A,20
1659,0.426963072,SWIR1,Sentinel 2A,20
1660,0.323709698,SWIR1,Sentinel 2A,20
1661,0.234284076,SWIR1,Sentinel 2A,20
1662,0.163971597,SWIR1,Sentinel 2A,20
1663,0.110210711,SWIR1,Sentinel 2A,20
1664,0.072477896,SWIR1,Sentinel 2A,20
1665,0.04619413,SWIR1,Sentinel 2A,20
1666,0.029400532,SWIR1,Sentinel 2A,20
1667,0.019358665,SWIR1,Sentinel 2A,20
1668,0.013308246,SWIR1,Sentinel 2A,20
1669,0.009316851,SWIR1,Sentinel 2A,20
1670,0.006522833,SWIR1,Sentinel 2A,20
1671,0.004864189,SWIR1,Sentinel 2A,20
1672,0.003409053,SWIR1,Sentinel 2A,20
1673,0.002490561,SWIR1,Sentinel 2A,20
1674,0.001958315,SWIR1,Sentinel 2A,20
1675,0.001422504,SWIR1,Sentinel 2A,20
1676,0.001055276,SWIR1,Sentinel 2A,20
1677,0.000497731,SWIR1,Sentinel 2A,20
1678,0.000227763,SWIR1,Sentinel 2A,20
1679,0.00015918,SWIR1,Sentinel 2A,20
1680,0.000033942,SWIR1,Sentinel 2A,20
1681,0.000044875,SWIR1,Sentinel 2A,20
1682,0.000013044,SWIR1,Sentinel 2A,20
2078,0.000639264,SWIR2,Sentinel 2A,20
2079,0.001022905,SWIR2,Sentinel 2A,20
2080,0.002884721,SWIR2,Sentinel 2A,20
2081,0.003997454,SWIR2,Sentinel 2A,20
2082,0.006597118,SWIR2,Sentinel 2A,20
2083,0.007659826,SWIR2,Sentinel 2A,20
2084,0.00800413,SWIR2,Sentinel 2A,20
2085,0.008539692,SWIR2,Sentinel 2A,20
2086,0.009300309,SWIR2,Sentinel 2A,20
2087,0.010001938,SWIR2,Sentinel 2A,20
2088,0.010972178,SWIR2,Sentinel 2A,20
2089,0.012089456,SWIR2,Sentinel 2A,20
2090,0.013364144,SWIR2,Sentinel 2A,20
2091,0.015017309,SWIR2,Sentinel 2A,20
2092,0.01712566,SWIR2,Sentinel 2A,20
2093,0.01978032,SWIR2,Sentinel 2A,20
2094,0.023335884,SWIR2,Sentinel 2A,20
2095,0.027667597,SWIR2,Sentinel 2A,20
2096,0.033215941,SWIR2,Sentinel 2A,20
2097,0.040217377,SWIR2,Sentinel 2A,20
2098,0.048882662,SWIR2,Sentinel 2A,20
2099,0.059642173,SWIR2,Sentinel 2A,20
2100,0.073175151,SWIR2,Sentinel 2A,20
2101,0.090534716,SWIR2,Sentinel 2A,20
2102,0.111470124,SWIR2,Sentinel 2A,20
2103,0.13690299,SWIR2,Sentinel 2A,20
2104,0.167810536,SWIR2,Sentinel 2A,20
2105,0.203460906,SWIR2,Sentinel 2A,20
2106,0.242871255,SWIR2,Sentinel 2A,20
2107,0.284898317,SWIR2,Sentinel 2A,20
2108,0.327177957,SWIR2,Sentinel 2A,20
2109,0.36840376,SWIR2,Sentinel 2A,20
2110,0.40800276,SWIR2,Sentinel 2A,20
2111,0.444778149,SWIR2,Sentinel 2A,20
2112,0.476537405,SWIR2,Sentinel 2A,20
2113,0.503106894,SWIR2,Sentinel 2A,20
2114,0.525317548,SWIR2,Sentinel 2A,20
2115,0.543351996,SWIR2,Sentinel 2A,20
2116,0.557252862,SWIR2,Sentinel 2A,20
2117,0.568634197,SWIR2,Sentinel 2A,20
2118,0.579029932,SWIR2,Sentinel 2A,20
2119,0.588683995,SWIR2,Sentinel 2A,20
2120,0.59889121,SWIR2,Sentinel 2A,20
2121,0.609981083,SWIR2,Sentinel 2A,20
2122,0.621362162,SWIR2,Sentinel 2A,20
2123,0.634282516,SWIR2,Sentinel 2A,20
2124,0.64854644,SWIR2,Sentinel 2A,20
2125,0.663707315,SWIR2,Sentinel 2A,20
2126,0.680046291,SWIR2,Sentinel 2A,20
2127,0.696164765,SWIR2,Sentinel 2A,20
2128,0.711964139,SWIR2,Sentinel 2A,20
2129,0.727011081,SWIR2,Sentinel 2A,20
2130,0.741301118,SWIR2,Sentinel 2A,20
2131,0.757405387,SWIR2,Sentinel 2A,20
2132,0.772070514,SWIR2,Sentinel 2A,20
2133,0.78558074,SWIR2,Sentinel 2A,20
2134,0.798238093,SWIR2,Sentinel 2A,20
2135,0.809677071,SWIR2,Sentinel 2A,20
2136,0.819701739,SWIR2,Sentinel 2A,20
2137,0.82859933,SWIR2,Sentinel 2A,20
2138,0.836721896,SWIR2,Sentinel 2A,20
2139,0.844443431,SWIR2,Sentinel 2A,20
2140,0.851107219,SWIR2,Sentinel 2A,20
2141,0.853252319,SWIR2,Sentinel 2A,20
2142,0.854746271,SWIR2,Sentinel 2A,20
2143,0.85617419,SWIR2,Sentinel 2A,20
2144,0.857820928,SWIR2,Sentinel 2A,20
2145,0.859531818,SWIR2,Sentinel 2A,20
2146,0.861459829,SWIR2,Sentinel 2A,20
2147,0.863256985,SWIR2,Sentinel 2A,20
2148,0.865138808,SWIR2,Sentinel 2A,20
2149,0.867319035,SWIR2,Sentinel 2A,20
2150,0.869696339,SWIR2,Sentinel 2A,20
2151,0.874301992,SWIR2,Sentinel 2A,20
2152,0.878588437,SWIR2,Sentinel 2A,20
2153,0.882438825,SWIR2,Sentinel 2A,20
2154,0.885928758,SWIR2,Sentinel 2A,20
2155,0.889473121,SWIR2,Sentinel 2A,20
2156,0.89322574,SWIR2,Sentinel 2A,20
2157,0.896696495,SWIR2,Sentinel 2A,20
2158,0.899896619,SWIR2,Sentinel 2A,20
2159,0.902596288,SWIR2,Sentinel 2A,20
2160,0.90483074,SWIR2,Sentinel 2A,20
2161,0.905524618,SWIR2,Sentinel 2A,20
2162,0.905665281,SWIR2,Sentinel 2A,20
2163,0.905502587,SWIR2,Sentinel 2A,20
2164,0.905157893,SWIR2,Sentinel 2A,20
2165,0.904782854,SWIR2,Sentinel 2A,20
2166,0.90408183,SWIR2,Sentinel 2A,20
2167,0.903347495,SWIR2,Sentinel 2A,20
2168,0.902760831,SWIR2,Sentinel 2A,20
2169,0.902377006,SWIR2,Sentinel 2A,20
2170,0.901982966,SWIR2,Sentinel 2A,20
2171,0.903423562,SWIR2,Sentinel 2A,20
2172,0.904312941,SWIR2,Sentinel 2A,20
2173,0.905315323,SWIR2,Sentinel 2A,20
2174,0.906446178,SWIR2,Sentinel 2A,20
2175,0.90809207,SWIR2,Sentinel 2A,20
2176,0.910123185,SWIR2,Sentinel 2A,20
2177,0.912949979,SWIR2,Sentinel 2A,20
2178,0.915584774,SWIR2,Sentinel 2A,20
2179,0.918444254,SWIR2,Sentinel 2A,20
2180,0.921302412,SWIR2,Sentinel 2A,20
2181,0.924337167,SWIR2,Sentinel 2A,20
2182,0.927218563,SWIR2,Sentinel 2A,20
2183,0.929740263,SWIR2,Sentinel 2A,20
2184,0.931921865,SWIR2,Sentinel 2A,20
2185,0.934142166,SWIR2,Sentinel 2A,20
2186,0.935906112,SWIR2,Sentinel 2A,20
2187,0.937086137,SWIR2,Sentinel 2A,20
2188,0.937641167,SWIR2,Sentinel 2A,20
2189,0.938301157,SWIR2,Sentinel 2A,20
2190,0.937652085,SWIR2,Sentinel 2A,20
2191,0.940440758,SWIR2,Sentinel 2A,20
2192,0.942517533,SWIR2,Sentinel 2A,20
2193,0.943259037,SWIR2,Sentinel 2A,20
2194,0.943031026,SWIR2,Sentinel 2A,20
2195,0.942117106,SWIR2,Sentinel 2A,20
2196,0.940631648,SWIR2,Sentinel 2A,20
2197,0.938427922,SWIR2,Sentinel 2A,20
2198,0.936660033,SWIR2,Sentinel 2A,20
2199,0.935256327,SWIR2,Sentinel 2A,20
2200,0.933022239,SWIR2,Sentinel 2A,20
2201,0.926879998,SWIR2,Sentinel 2A,20
2202,0.921056996,SWIR2,Sentinel 2A,20
2203,0.915482617,SWIR2,Sentinel 2A,20
2204,0.911020114,SWIR2,Sentinel 2A,20
2205,0.908292872,SWIR2,Sentinel 2A,20
2206,0.907283492,SWIR2,Sentinel 2A,20
2207,0.90819092,SWIR2,Sentinel 2A,20
2208,0.911168883,SWIR2,Sentinel 2A,20
2209,0.916188526,SWIR2,Sentinel 2A,20
2210,0.922854635,SWIR2,Sentinel 2A,20
2211,0.920605167,SWIR2,Sentinel 2A,20
2212,0.919482312,SWIR2,Sentinel 2A,20
2213,0.919489205,SWIR2,Sentinel 2A,20
2214,0.921276392,SWIR2,Sentinel 2A,20
2215,0.924526038,SWIR2,Sentinel 2A,20
2216,0.927732919,SWIR2,Sentinel 2A,20
2217,0.931974489,SWIR2,Sentinel 2A,20
2218,0.936769555,SWIR2,Sentinel 2A,20
2219,0.941482728,SWIR2,Sentinel 2A,20
2220,0.946801994,SWIR2,Sentinel 2A,20
2221,0.951202607,SWIR2,Sentinel 2A,20
2222,0.954436663,SWIR2,Sentinel 2A,20
2223,0.957046915,SWIR2,Sentinel 2A,20
2224,0.959729173,SWIR2,Sentinel 2A,20
2225,0.962538601,SWIR2,Sentinel 2A,20
2226,0.964857726,SWIR2,Sentinel 2A,20
2227,0.966042031,SWIR2,Sentinel 2A,20
2228,0.966647037,SWIR2,Sentinel 2A,20
2229,0.966309991,SWIR2,Sentinel 2A,20
2230,0.965460063,SWIR2,Sentinel 2A,20
2231,0.964841278,SWIR2,Sentinel 2A,20
2232,0.963655749,SWIR2,Sentinel 2A,20
2233,0.961698492,SWIR2,Sentinel 2A,20
2234,0.959453949,SWIR2,Sentinel 2A,20
2235,0.957327053,SWIR2,Sentinel 2A,20
2236,0.955140475,SWIR2,Sentinel 2A,20
2237,0.953558145,SWIR2,Sentinel 2A,20
2238,0.95273179,SWIR2,Sentinel 2A,20
2239,0.952180853,SWIR2,Sentinel 2A,20
2240,0.951730689,SWIR2,Sentinel 2A,20
2241,0.952145994,SWIR2,Sentinel 2A,20
2242,0.952641408,SWIR2,Sentinel 2A,20
2243,0.954056643,SWIR2,Sentinel 2A,20
2244,0.957078482,SWIR2,Sentinel 2A,20
2245,0.960638803,SWIR2,Sentinel 2A,20
2246,0.964221982,SWIR2,Sentinel 2A,20
2247,0.968307493,SWIR2,Sentinel 2A,20
2248,0.972691041,SWIR2,Sentinel 2A,20
2249,0.97742349,SWIR2,Sentinel 2A,20
2250,0.982898416,SWIR2,Sentinel 2A,20
2251,0.98714443,SWIR2,Sentinel 2A,20
2252,0.990734152,SWIR2,Sentinel 2A,20
2253,0.993982826,SWIR2,Sentinel 2A,20
2254,0.996786808,SWIR2,Sentinel 2A,20
2255,0.998752904,SWIR2,Sentinel 2A,20
2256,1,SWIR2,Sentinel 2A,20
2257,0.999927455,SWIR2,Sentinel 2A,20
2258,0.999151921,SWIR2,Sentinel 2A,20
2259,0.997129452,SWIR2,Sentinel 2A,20
2260,0.993883695,SWIR2,Sentinel 2A,20
2261,0.989685968,SWIR2,Sentinel 2A,20
2262,0.983735405,SWIR2,Sentinel 2A,20
2263,0.976212761,SWIR2,Sentinel 2A,20
2264,0.967813199,SWIR2,Sentinel 2A,20
2265,0.958342887,SWIR2,Sentinel 2A,20
2266,0.948440151,SWIR2,Sentinel 2A,20
2267,0.9382028,SWIR2,Sentinel 2A,20
2268,0.927724853,SWIR2,Sentinel 2A,20
2269,0.917038819,SWIR2,Sentinel 2A,20
2270,0.905999348,SWIR2,Sentinel 2A,20
2271,0.893868367,SWIR2,Sentinel 2A,20
2272,0.881682515,SWIR2,Sentinel 2A,20
2273,0.86864716,SWIR2,Sentinel 2A,20
2274,0.854635458,SWIR2,Sentinel 2A,20
2275,0.840619936,SWIR2,Sentinel 2A,20
2276,0.826015692,SWIR2,Sentinel 2A,20
2277,0.809516209,SWIR2,Sentinel 2A,20
2278,0.791866591,SWIR2,Sentinel 2A,20
2279,0.772443017,SWIR2,Sentinel 2A,20
2280,0.749106638,SWIR2,Sentinel 2A,20
2281,0.720345599,SWIR2,Sentinel 2A,20
2282,0.688185271,SWIR2,Sentinel 2A,20
2283,0.651282733,SWIR2,Sentinel 2A,20
2284,0.610049759,SWIR2,Sentinel 2A,20
2285,0.56603087,SWIR2,Sentinel 2A,20
2286,0.520969977,SWIR2,Sentinel 2A,20
2287,0.474659094,SWIR2,Sentinel 2A,20
2288,0.429259293,SWIR2,Sentinel 2A,20
2289,0.38585714,SWIR2,Sentinel 2A,20
2290,0.342091763,SWIR2,Sentinel 2A,20
2291,0.300680041,SWIR2,Sentinel 2A,20
2292,0.263176181,SWIR2,Sentinel 2A,20
2293,0.227703987,SWIR2,Sentinel 2A,20
2294,0.195720706,SWIR2,Sentinel 2A,20
2295,0.168090024,SWIR2,Sentinel 2A,20
2296,0.144679716,SWIR2,Sentinel 2A,20
2297,0.124830647,SWIR2,Sentinel 2A,20
2298,0.108237331,SWIR2,Sentinel 2A,20
2299,0.09440058,SWIR2,Sentinel 2A,20
2300,0.082363039,SWIR2,Sentinel 2A,20
2301,0.071500068,SWIR2,Sentinel 2A,20
2302,0.062690603,SWIR2,Sentinel 2A,20
2303,0.054985448,SWIR2,Sentinel 2A,20
2304,0.048194534,SWIR2,Sentinel 2A,20
2305,0.042864117,SWIR2,Sentinel 2A,20
2306,0.038598228,SWIR2,Sentinel 2A,20
2307,0.034947252,SWIR2,Sentinel 2A,20
2308,0.031998848,SWIR2,Sentinel 2A,20
2309,0.029587869,SWIR2,Sentinel 2A,20
2310,0.027418116,SWIR2,Sentinel 2A,20
2311,0.025576973,SWIR2,Sentinel 2A,20
2312,0.023959421,SWIR2,Sentinel 2A,20
2313,0.021671692,SWIR2,Sentinel 2A,20
2314,0.019147972,SWIR2,Sentinel 2A,20
2315,0.016331132,SWIR2,Sentinel 2A,20
2316,0.010988591,SWIR2,Sentinel 2A,20
2317,0.007378602,SWIR2,Sentinel 2A,20
2318,0.006510601,SWIR2,Sentinel 2A,20
2319,0.004709556,SWIR2,Sentinel 2A,20
2320,0.002065107,SWIR2,Sentinel 2A,20
